first_5_runs_allowed,pitcher_id,pitcher_name,pitcher_era,pitcher_whip,pitcher_k9,pitcher_bb9,pitcher_kbb,pitcher_gbfb,pitcher_ip,pitcher_k_pct,pitcher_exp_er_5ip,pitcher_exp_h_5ip,pitcher_exp_bb_5ip,pitcher_exp_k_5ip,pitcher_days_rest,is_home,year,date,opp_avg_runs_allowed,opp_avg_first5_allowed,predicted_f5,edge_vs_opp,is_lhp,game_key
1,32081,Gerrit Cole,3.23,1.06,12.076,2.038,5.927,0.746,181.1,0.3347,1.79,4.17,1.13,6.71,4,1,2021,2021-04-01,1.02,1.01,1.35,-0.34,0,2021-04-01|New York Yankees|Toronto Blue Jays
2,32582,Hyun Jin Ryu,4.367,1.225,7.615,1.97,3.865,0.894,169.0,0.204,2.43,5.03,1.09,4.23,4,0,2021,2021-04-01,3.0,2.99,2.57,0.42,1,2021-04-01|New York Yankees|Toronto Blue Jays
0,34401,Matthew Boyd,3.913,1.279,7.711,2.647,2.913,0.655,78.2,0.1988,2.17,4.92,1.47,4.28,4,1,2021,2021-04-01,3.01,3.0,2.32,0.68,1,2021-04-01|Detroit Tigers|Cleveland Indians
3,40912,Shane Bieber,3.181,1.216,12.536,3.087,4.061,0.814,96.2,0.3309,1.77,4.37,1.72,6.96,4,0,2021,2021-04-01,8.95,1.0,1.32,-0.32,0,2021-04-01|Detroit Tigers|Cleveland Indians
0,31174,Nathan Eovaldi,3.756,1.192,9.638,1.73,5.571,0.739,182.1,0.2552,2.09,5.0,0.96,5.35,4,1,2021,2021-04-01,2.97,1.98,1.93,0.06,0,2021-04-01|Boston Red Sox|Baltimore Orioles
0,39948,John Means,3.632,1.033,8.249,1.601,5.154,0.5,146.2,0.2271,2.02,4.27,0.89,4.58,4,0,2021,2021-04-01,10.9,9.9,4.24,5.66,1,2021-04-01|Boston Red Sox|Baltimore Orioles
3,37515,Brandon Woodruff,2.563,0.966,10.603,2.161,4.907,0.767,179.1,0.298,1.42,3.63,1.2,5.89,4,1,2021,2021-04-01,1.01,0.5,0.82,-0.32,0,2021-04-01|Milwaukee Brewers|Minnesota Twins
2,34892,Kenta Maeda,4.665,1.301,9.585,2.714,3.531,0.667,106.1,0.2494,2.59,5.0,1.51,5.33,4,0,2021,2021-04-01,5.0,1.0,2.14,-1.14,0,2021-04-01|Milwaukee Brewers|Minnesota Twins
4,33173,Kyle Hendricks,4.773,1.348,6.514,2.188,2.977,0.804,181.0,0.1669,2.65,5.52,1.22,3.62,4,1,2021,2021-04-01,4.5,3.0,2.8,0.2,0,2021-04-01|Chicago Cubs|Pittsburgh Pirates
2,35021,Chad Kuhl,4.831,1.436,8.427,4.719,1.786,0.828,80.1,0.2149,2.68,4.56,2.62,4.68,4,0,2021,2021-04-01,2.01,0.51,2.09,-1.58,0,2021-04-01|Chicago Cubs|Pittsburgh Pirates
0,33709,Aaron Nola,4.645,1.132,11.138,1.948,5.718,0.713,180.2,0.2977,2.58,4.58,1.08,6.19,4,1,2021,2021-04-01,3.0,2.0,2.43,-0.43,0,2021-04-01|Philadelphia Phillies|Atlanta Braves
2,32685,Max Fried,3.051,1.09,8.608,2.234,3.854,1.164,165.2,0.2369,1.69,4.21,1.24,4.78,4,0,2021,2021-04-01,0.5,0.0,1.7,0.8,1,2021-04-01|Philadelphia Phillies|Atlanta Braves
7,32055,Yu Darvish,4.226,1.096,10.783,2.384,4.523,0.61,166.1,0.2922,2.35,4.15,1.32,5.99,4,1,2021,2021-04-01,4.01,2.51,2.35,0.16,0,2021-04-01|San Diego Padres|Arizona Diamondbacks
6,29949,Madison Bumgarner,4.682,1.184,7.639,2.402,3.179,0.514,146.1,0.2023,2.6,4.59,1.33,4.24,4,0,2021,2021-04-01,1.51,1.51,2.3,-0.79,1,2021-04-01|San Diego Padres|Arizona Diamondbacks
2,34874,German Marquez,4.4,1.272,8.8,3.2,2.75,1.12,180.0,0.2328,2.44,4.58,1.78,4.89,4,1,2021,2021-04-01,3.51,1.0,2.0,-1.0,0,2021-04-01|Colorado Rockies|Los Angeles Dodgers
4,28963,Clayton Kershaw,3.564,1.023,10.693,1.559,6.857,1.019,121.2,0.2951,1.98,4.25,0.87,5.94,4,0,2021,2021-04-01,5.01,1.51,1.68,-0.17,1,2021-04-01|Colorado Rockies|Los Angeles Dodgers
11,35124,Luis Castillo,3.99,1.368,9.231,3.606,2.56,1.372,187.2,0.2391,2.22,4.83,2.0,5.13,4,1,2021,2021-04-01,10.49,6.0,3.27,2.73,0,2021-04-01|Cincinnati Reds|St. Louis Cardinals
6,33837,Jack Flaherty,3.227,1.063,9.795,2.996,3.269,0.667,78.1,0.264,1.79,3.65,1.66,5.44,4,0,2021,2021-04-01,3.52,1.52,1.5,0.02,0,2021-04-01|Cincinnati Reds|St. Louis Cardinals
0,35241,Sandy Alcantara,3.202,1.077,8.816,2.193,4.02,1.165,205.2,0.2401,1.78,4.17,1.22,4.9,4,1,2021,2021-04-01,11.92,5.95,2.82,3.13,0,2021-04-01|Miami Marlins|Tampa Bay Rays
0,33190,Tyler Glasnow,2.659,0.932,12.58,2.761,4.556,0.827,88.0,0.3618,1.48,3.12,1.53,6.99,4,0,2021,2021-04-01,6.97,5.95,2.51,3.44,0,2021-04-01|Miami Marlins|Tampa Bay Rays
8,35292,Brad Keller,5.405,1.667,8.108,4.324,1.875,0.963,133.2,0.1958,3.0,5.93,2.4,4.5,4,1,2021,2021-04-01,7.01,1.52,2.71,-1.19,0,2021-04-01|Kansas City Royals|Texas Rangers
10,31053,Kyle Gibson,3.709,1.22,7.665,3.165,2.422,1.1,182.0,0.2056,2.06,4.34,1.76,4.26,4,0,2021,2021-04-01,5.51,5.01,2.81,2.2,0,2021-04-01|Kansas City Royals|Texas Rangers
3,32094,Dylan Bundy,6.086,1.364,8.381,3.392,2.471,0.706,90.2,0.2116,3.38,4.93,1.88,4.66,4,1,2021,2021-04-02,6.0,3.0,3.53,-0.53,0,2021-04-02|Los Angeles Angels|Chicago White Sox
2,32697,Lucas Giolito,3.535,1.105,10.152,2.626,3.865,0.52,178.2,0.2792,1.96,4.07,1.46,5.64,4,0,2021,2021-04-02,3.52,2.51,1.97,0.54,0,2021-04-02|Los Angeles Angels|Chicago White Sox
1,33148,Chris Bassitt,3.151,1.057,9.109,2.234,4.077,0.726,157.1,0.2496,1.75,4.04,1.24,5.06,4,1,2021,2021-04-02,1.51,1.5,1.45,0.05,0,2021-04-02|Oakland Athletics|Houston Astros
0,5883,Zack Greinke,4.158,1.17,6.316,1.895,3.333,0.84,171.0,0.1722,2.31,4.8,1.05,3.51,4,0,2021,2021-04-02,9.0,4.99,3.06,1.93,0,2021-04-02|Oakland Athletics|Houston Astros
5,33158,Marco Gonzales,3.962,1.167,6.792,2.642,2.571,0.514,143.1,0.1846,2.2,4.37,1.47,3.77,4,1,2021,2021-04-02,4.01,2.99,2.35,0.64,1,2021-04-02|Seattle Mariners|San Francisco Giants
0,32667,Kevin Gausman,2.812,1.042,10.641,2.344,4.54,0.901,192.0,0.2929,1.56,3.91,1.3,5.91,4,0,2021,2021-04-02,0.05,0.02,0.82,-0.8,0,2021-04-02|Seattle Mariners|San Francisco Giants
0,31174,Nathan Eovaldi,3.756,1.192,9.638,1.73,5.571,0.739,182.1,0.2552,2.09,5.0,0.96,5.35,1,1,2021,2021-04-02,2.97,1.98,1.93,0.06,0,2021-04-02|Boston Red Sox|Baltimore Orioles
0,39948,John Means,3.632,1.033,8.249,1.601,5.154,0.5,146.2,0.2271,2.02,4.27,0.89,4.58,1,0,2021,2021-04-02,10.9,9.9,4.24,5.66,1,2021-04-02|Boston Red Sox|Baltimore Orioles
0,39671,Pablo Lopez,3.082,1.125,10.127,2.29,4.423,0.888,102.2,0.2751,1.71,4.35,1.27,5.63,4,1,2021,2021-04-02,11.92,5.95,2.75,3.2,0,2021-04-02|Miami Marlins|Tampa Bay Rays
0,33735,Ryan Yarbrough,5.11,1.226,6.794,1.568,4.333,0.577,155.0,0.1792,2.84,5.26,0.87,3.77,4,0,2021,2021-04-02,6.97,5.95,3.88,2.07,1,2021-04-02|Miami Marlins|Tampa Bay Rays
8,33750,Antonio Senzatela,4.437,1.344,6.05,1.844,3.281,1.096,156.2,0.1567,2.46,5.7,1.02,3.36,4,1,2021,2021-04-03,3.51,1.0,2.02,-1.02,0,2021-04-03|Colorado Rockies|Los Angeles Dodgers
0,32014,Trevor Bauer,2.603,1.007,11.502,3.106,3.703,0.518,107.2,0.3171,1.45,3.31,1.73,6.39,4,0,2021,2021-04-03,5.01,1.51,1.15,0.36,0,2021-04-03|Colorado Rockies|Los Angeles Dodgers
7,32672,Andrew Heaney,5.851,1.324,10.449,2.856,3.659,0.525,129.2,0.2688,3.25,5.03,1.59,5.8,4,1,2021,2021-04-03,6.0,3.0,3.4,-0.4,1,2021-04-03|Los Angeles Angels|Chicago White Sox
6,31815,Dallas Keuchel,5.278,1.531,5.278,3.278,1.61,1.214,162.0,0.1319,2.93,5.83,1.82,2.93,4,0,2021,2021-04-03,3.52,2.51,2.94,-0.43,1,2021-04-03|Los Angeles Angels|Chicago White Sox
5,39667,Jesus Luzardo,6.625,1.619,9.274,4.543,2.042,0.649,95.1,0.2243,3.68,5.57,2.52,5.15,4,1,2021,2021-04-03,1.51,1.5,3.38,-1.88,1,2021-04-03|Oakland Athletics|Houston Astros
2,41261,Cristian Javier,3.561,1.187,11.573,4.718,2.453,0.393,101.1,0.3066,1.98,3.31,2.62,6.43,4,0,2021,2021-04-03,9.0,4.99,2.73,2.26,0,2021-04-03|Oakland Athletics|Houston Astros
0,33748,Blake Snell,4.212,1.326,11.934,4.844,2.464,0.711,128.2,0.3091,2.34,3.94,2.69,6.63,4,1,2021,2021-04-03,4.01,2.51,2.34,0.17,1,2021-04-03|San Diego Padres|Arizona Diamondbacks
3,32968,Merrill Kelly,4.443,1.291,7.405,2.335,3.171,0.809,158.0,0.1949,2.47,5.16,1.3,4.11,4,0,2021,2021-04-03,1.51,1.51,2.17,-0.66,0,2021-04-03|San Diego Padres|Arizona Diamondbacks
1,41415,Yusei Kikuchi,4.414,1.318,9.344,3.554,2.629,0.991,157.0,0.2447,2.45,4.62,1.97,5.19,4,1,2021,2021-04-03,4.01,2.99,2.6,0.39,1,2021-04-03|Seattle Mariners|San Francisco Giants
3,28955,Johnny Cueto,4.098,1.375,7.723,2.364,3.267,0.697,114.2,0.2,2.28,5.56,1.31,4.29,4,0,2021,2021-04-03,0.05,0.02,1.53,-1.51,0,2021-04-03|Seattle Mariners|San Francisco Giants
2,30981,Corey Kluber,3.825,1.337,9.225,3.712,2.485,0.782,80.0,0.2405,2.12,4.62,2.06,5.12,4,1,2021,2021-04-03,1.02,1.01,1.68,-0.67,0,2021-04-03|New York Yankees|Toronto Blue Jays
3,32789,Ross Stripling,4.807,1.276,8.368,2.671,3.133,0.58,101.1,0.2181,2.67,4.9,1.48,4.65,4,0,2021,2021-04-03,3.0,2.99,2.82,0.17,0,2021-04-03|New York Yankees|Toronto Blue Jays
3,41009,Tanner Houck,3.522,1.13,11.348,2.739,4.143,0.966,69.0,0.3053,1.96,4.13,1.52,6.3,4,1,2021,2021-04-03,2.97,1.98,1.8,0.19,0,2021-04-03|Boston Red Sox|Baltimore Orioles
2,31214,Matt Harvey,6.297,1.549,6.722,2.618,2.568,0.787,127.2,0.1632,3.5,6.29,1.45,3.73,4,0,2021,2021-04-03,10.9,9.9,5.72,4.18,0,2021-04-03|Boston Red Sox|Baltimore Orioles
1,31091,Julio Teheran,1.8,1.4,5.4,5.4,1.0,0.556,5.0,0.15,1.0,4.0,3.0,3.0,4,1,2021,2021-04-03,3.01,3.0,1.15,1.85,0,2021-04-03|Detroit Tigers|Cleveland Indians
2,42169,Zach Plesac,4.684,1.203,6.329,2.152,2.941,0.81,142.2,0.1672,2.6,4.82,1.2,3.52,4,0,2021,2021-04-03,8.95,1.0,2.15,-1.15,0,2021-04-03|Detroit Tigers|Cleveland Indians
4,30624,Mike Minor,5.063,1.245,8.477,2.332,3.634,0.646,158.2,0.2227,2.81,4.93,1.3,4.71,4,1,2021,2021-04-03,7.01,1.52,2.52,-1.0,1,2021-04-03|Kansas City Royals|Texas Rangers
3,4711414,Kohei Arihara,6.716,1.443,5.373,2.91,1.846,0.713,40.2,0.1348,3.73,5.6,1.62,2.99,4,0,2021,2021-04-03,5.51,5.01,4.48,0.53,0,2021-04-03|Kansas City Royals|Texas Rangers
1,30145,Jake Arrieta,7.424,1.782,7.607,4.033,1.886,0.846,98.2,0.177,4.12,6.67,2.24,4.23,4,1,2021,2021-04-03,4.5,3.0,4.27,-1.27,0,2021-04-03|Chicago Cubs|Pittsburgh Pirates
3,32151,Tyler Anderson,4.527,1.246,7.222,2.048,3.526,0.606,167.0,0.1906,2.51,5.09,1.14,4.01,4,0,2021,2021-04-03,2.01,0.51,1.92,-1.41,1,2021-04-03|Chicago Cubs|Pittsburgh Pirates
0,31267,Zack Wheeler,2.787,1.009,10.432,1.943,5.37,1.037,213.1,0.2909,1.55,3.97,1.08,5.8,4,1,2021,2021-04-03,3.0,2.0,1.4,0.6,0,2021-04-03|Philadelphia Phillies|Atlanta Braves
3,29155,Charlie Morton,3.353,1.048,10.497,2.819,3.724,0.979,185.2,0.2857,1.86,3.67,1.57,5.83,4,0,2021,2021-04-03,0.5,0.0,1.86,0.64,0,2021-04-03|Philadelphia Phillies|Atlanta Braves
5,39869,Cole Irvin,4.245,1.331,6.317,2.122,2.976,0.628,178.1,0.1628,2.36,5.47,1.18,3.51,4,1,2021,2021-04-03,1.51,1.5,2.06,-0.56,1,2021-04-03|Oakland Athletics|Houston Astros
1,32764,Lance McCullers Jr.,3.165,1.221,10.271,4.22,2.434,1.32,162.1,0.2705,1.76,3.76,2.34,5.71,4,0,2021,2021-04-03,9.0,4.99,2.51,2.48,0,2021-04-03|Oakland Athletics|Houston Astros
2,34973,Tyler Mahle,3.75,1.233,10.5,3.2,3.281,0.786,180.0,0.2767,2.08,4.39,1.78,5.83,4,1,2021,2021-04-03,10.49,6.0,3.13,2.87,0,2021-04-03|Cincinnati Reds|St. Louis Cardinals
8,5403,Adam Wainwright,3.057,1.058,7.598,2.183,3.48,0.951,206.1,0.2101,1.7,4.08,1.21,4.22,4,0,2021,2021-04-03,3.52,1.52,1.4,0.12,0,2021-04-03|Cincinnati Reds|St. Louis Cardinals
6,39836,Elieser Hernandez,4.219,1.328,9.316,2.461,3.786,0.685,51.2,0.2356,2.34,5.27,1.37,5.18,4,1,2021,2021-04-03,11.92,5.95,3.38,2.57,0,2021-04-03|Miami Marlins|Tampa Bay Rays
6,6321,Rich Hill,3.869,1.214,8.534,3.129,2.727,0.56,158.2,0.2269,2.15,4.33,1.74,4.74,4,0,2021,2021-04-03,6.97,5.95,3.19,2.76,1,2021-04-03|Miami Marlins|Tampa Bay Rays
0,39878,Corbin Burnes,2.425,0.94,12.611,1.832,6.882,1.005,167.0,0.3562,1.35,3.68,1.02,7.01,4,1,2021,2021-04-03,1.01,0.5,0.75,-0.25,0,2021-04-03|Milwaukee Brewers|Minnesota Twins
0,32811,Jose Berrios,3.516,1.062,9.562,2.109,4.533,0.777,192.0,0.2612,1.95,4.14,1.17,5.31,4,0,2021,2021-04-03,5.0,1.0,1.5,-0.5,0,2021-04-03|Milwaukee Brewers|Minnesota Twins
0,33203,Jon Gray,4.591,1.329,9.483,3.503,2.707,0.967,149.0,0.2438,2.55,4.7,1.95,5.27,4,1,2021,2021-04-04,3.51,1.0,2.1,-1.1,0,2021-04-04|Colorado Rockies|Los Angeles Dodgers
2,39251,Walker Buehler,2.476,0.97,9.208,2.259,4.077,0.854,207.2,0.2601,1.38,3.6,1.25,5.12,4,0,2021,2021-04-04,5.01,1.51,1.08,0.43,0,2021-04-04|Colorado Rockies|Los Angeles Dodgers
0,34848,Joe Musgrove,3.181,1.082,10.088,2.684,3.759,1.069,181.1,0.2714,1.77,3.92,1.49,5.6,4,1,2021,2021-04-04,4.01,2.51,1.77,0.74,0,2021-04-04|San Diego Padres|Arizona Diamondbacks
5,36081,Caleb Smith,4.85,1.378,9.859,5.009,1.968,0.404,113.2,0.248,2.69,4.11,2.78,5.48,4,0,2021,2021-04-04,1.51,1.51,2.4,-0.89,1,2021-04-04|San Diego Padres|Arizona Diamondbacks
2,31086,Alex Cobb,3.77,1.267,9.474,3.19,2.97,1.176,93.1,0.2494,2.09,4.56,1.77,5.26,4,1,2021,2021-04-04,6.0,3.0,2.25,0.75,0,2021-04-04|Los Angeles Angels|Chicago White Sox
2,30820,Lance Lynn,2.694,1.07,10.089,2.58,3.911,0.664,157.0,0.2746,1.5,3.92,1.43,5.61,4,0,2021,2021-04-04,3.52,2.51,1.5,1.01,0,2021-04-04|Los Angeles Angels|Chicago White Sox
0,36067,Chris Flexen,3.616,1.256,6.278,2.009,3.125,0.755,179.2,0.1687,2.01,5.16,1.12,3.49,4,1,2021,2021-04-04,4.01,2.99,2.16,0.83,0,2021-04-04|Seattle Mariners|San Francisco Giants
3,41216,Logan Webb,3.038,1.107,9.602,2.188,4.389,1.644,148.1,0.2651,1.69,4.32,1.22,5.33,4,0,2021,2021-04-04,0.05,0.02,0.94,-0.92,0,2021-04-04|Seattle Mariners|San Francisco Giants
0,32804,Zach Eflin,4.192,1.255,8.47,1.369,6.188,0.77,105.2,0.224,2.33,5.51,0.76,4.71,4,1,2021,2021-04-04,3.0,2.0,2.18,-0.18,0,2021-04-04|Philadelphia Phillies|Atlanta Braves
1,40916,Ian Anderson,3.583,1.233,8.712,3.724,2.34,1.088,128.1,0.2318,1.99,4.1,2.07,4.84,4,0,2021,2021-04-04,0.5,0.0,1.99,0.51,0,2021-04-04|Philadelphia Phillies|Atlanta Braves
3,33660,Domingo German,4.587,1.182,8.991,2.477,3.63,0.758,98.1,0.239,2.55,4.54,1.38,4.99,4,1,2021,2021-04-04,1.02,1.01,2.1,-1.09,0,2021-04-04|New York Yankees|Toronto Blue Jays
1,40941,T.J. Zeuch,6.6,2.0,4.8,5.4,0.889,0.966,15.0,0.1081,3.67,7.0,3.0,2.67,4,0,2021,2021-04-04,3.0,2.99,3.81,-0.82,0,2021-04-04|New York Yankees|Toronto Blue Jays
10,30892,Garrett Richards,4.89,1.601,7.599,3.965,1.917,0.908,136.2,0.1864,2.72,5.8,2.2,4.22,4,1,2021,2021-04-04,2.97,1.98,2.56,-0.57,0,2021-04-04|Boston Red Sox|Baltimore Orioles
2,41118,Bruce Zimmermann,5.055,1.513,7.863,3.089,2.545,0.694,64.1,0.1965,2.81,5.85,1.72,4.37,4,0,2021,2021-04-04,10.9,9.9,5.03,4.87,1,2021-04-04|Boston Red Sox|Baltimore Orioles
1,42409,Tarik Skubal,4.346,1.261,9.899,2.837,3.489,0.648,149.1,0.2587,2.41,4.73,1.58,5.5,4,1,2021,2021-04-04,3.01,3.0,2.56,0.44,1,2021-04-04|Detroit Tigers|Cleveland Indians
3,40934,Aaron Civale,3.844,1.12,7.18,2.248,3.194,0.829,124.1,0.1988,2.14,4.35,1.25,3.99,4,0,2021,2021-04-04,8.95,1.0,1.68,-0.68,0,2021-04-04|Detroit Tigers|Cleveland Indians
1,33841,Jeff Hoffman,4.562,1.575,9.74,5.548,1.756,0.622,73.0,0.2358,2.53,4.79,3.08,5.41,4,1,2021,2021-04-04,10.49,6.0,3.58,2.42,0,2021-04-04|Cincinnati Reds|St. Louis Cardinals
4,31340,Carlos Martinez,6.248,1.376,6.248,3.946,1.583,1.072,82.1,0.157,3.47,4.69,2.19,3.47,4,0,2021,2021-04-04,3.52,1.52,3.18,-1.66,0,2021-04-04|Cincinnati Reds|St. Louis Cardinals
2,32157,Adrian Houser,3.23,1.281,6.65,4.053,1.641,1.53,142.1,0.1753,1.79,4.15,2.25,3.69,4,1,2021,2021-04-04,1.01,0.5,1.2,-0.7,0,2021-04-04|Milwaukee Brewers|Minnesota Twins
1,30937,Michael Pineda,3.63,1.237,7.259,1.732,4.19,0.693,109.1,0.1921,2.02,5.22,0.96,4.03,4,0,2021,2021-04-04,5.0,1.0,1.57,-0.57,0,2021-04-04|Milwaukee Brewers|Minnesota Twins
6,41172,Brady Singer,4.918,1.553,9.204,3.724,2.472,1.036,128.1,0.2235,2.73,5.7,2.07,5.11,4,1,2021,2021-04-04,7.01,1.52,2.44,-0.92,0,2021-04-04|Kansas City Royals|Texas Rangers
0,31061,Jordan Lyles,5.15,1.389,7.3,2.8,2.607,0.633,180.0,0.1899,2.86,5.39,1.56,4.06,4,0,2021,2021-04-04,5.51,5.01,3.61,1.4,0,2021-04-04|Kansas City Royals|Texas Rangers
0,33829,Zach Davies,5.777,1.601,6.932,4.561,1.52,0.785,148.0,0.1707,3.21,5.47,2.53,3.85,4,1,2021,2021-04-04,4.5,3.0,3.36,-0.36,0,2021-04-04|Chicago Cubs|Pittsburgh Pirates
3,33722,Mitch Keller,6.198,1.796,8.263,4.401,1.878,0.695,100.2,0.1957,3.44,6.54,2.45,4.59,4,0,2021,2021-04-04,2.01,0.51,2.85,-2.34,0,2021-04-04|Chicago Cubs|Pittsburgh Pirates
3,34897,Austin Gomber,4.535,1.242,8.836,3.206,2.756,0.809,115.1,0.2316,2.52,4.43,1.78,4.91,4,1,2021,2021-04-04,3.51,1.0,2.07,-1.07,1,2021-04-04|Colorado Rockies|Los Angeles Dodgers
0,33223,Julio Urias,2.964,1.021,9.476,1.847,5.132,0.735,185.2,0.2617,1.65,4.08,1.03,5.26,4,0,2021,2021-04-04,5.01,1.51,1.35,0.16,1,2021-04-04|Colorado Rockies|Los Angeles Dodgers
5,33244,Sean Manaea,3.92,1.228,9.749,2.06,4.732,0.747,179.1,0.2573,2.18,5.0,1.14,5.42,4,1,2021,2021-04-04,1.51,1.5,1.88,-0.38,1,2021-04-04|Oakland Athletics|Houston Astros
2,35759,Jose Urquidy,3.617,0.991,7.57,1.598,4.737,0.5,107.0,0.2128,2.01,4.07,0.89,4.21,4,0,2021,2021-04-04,9.0,4.99,2.76,2.23,0,2021-04-04|Oakland Athletics|Houston Astros
3,35999,Chris Paddack,5.079,1.267,8.242,1.832,4.5,0.802,108.1,0.2157,2.82,5.32,1.02,4.58,4,1,2021,2021-04-04,4.01,2.51,2.82,-0.31,0,2021-04-04|San Diego Padres|Arizona Diamondbacks
0,39905,Taylor Widener,4.365,1.455,9.372,4.75,1.973,0.542,70.1,0.2288,2.43,4.64,2.64,5.21,4,0,2021,2021-04-04,1.51,1.51,2.13,-0.62,0,2021-04-04|San Diego Padres|Arizona Diamondbacks
3,39832,Shohei Ohtani,3.182,1.091,10.792,3.044,3.545,0.867,130.1,0.2927,1.77,3.77,1.69,6.0,4,1,2021,2021-04-05,6.0,3.0,1.92,1.08,0,2021-04-05|Los Angeles Angels|Chicago White Sox
4,34943,Dylan Cease,3.923,1.253,12.312,3.705,3.324,0.528,165.2,0.3192,2.18,4.21,2.06,6.84,4,0,2021,2021-04-05,3.52,2.51,2.18,0.33,0,2021-04-05|Los Angeles Angels|Chicago White Sox
1,33173,Kyle Hendricks,4.816,1.296,7.063,2.568,2.75,0.588,84.1,0.1854,2.68,5.05,1.43,3.92,4,1,2022,2022-04-07,6.5,5.0,3.42,1.58,0,2022-04-07|Chicago Cubs|Milwaukee Brewers
